blockType,targetLineLoc,lineSpecs_1,lineSpecs_2,lineSpecs_3,lineSpecs_4,flashLoc,timeIntervalType,distIntervalType,delay,timeInterval,distInterval,targetInterval,fixOn,fixOff,lineOn,lineOff,setOn,setOff,tarOn,saccadeOn,saccadeInRect,feedBackOn,feedBackOff,prodDist_1,prodDist_2,prodDist_3,prodDist_4,RT,blockNum
space,upright,1920,0,960,540,left,short,long,0.615,0.4,12,12,165.331124067307,166.331145048141,166.331145048141,166.947390079498,166.947390079498,166.964056968689,167.364062070847,168.02902007103,168.129073858261,168.230737924576,168.530739068985,492.974171451469,18.1015237973057,1380.5,282.700012207031,0.664958000183105,9
space,upright,1920,0,960,540,left,inter,short,0.71,0.8,6,6,169.531190872192,170.531172037125,170.531172037125,171.247439861298,171.247439861298,171.264106035233,172.064115047455,172.379958868027,172.480010032654,172.597455024719,172.897454977036,315.672573549567,11.0908106791784,1240.40002441406,395,0.315843820571899,9
space,upright,1920,0,960,540,left,short,short,0.981,0.4,6,6,173.897897005081,174.897906064987,174.897906064987,175.880820035934,175.880820035934,175.897490024567,176.297611951828,176.570967912674,176.671020030975,176.780830860138,177.080832004547,167.98987067068,15.279821934402,1113.30004882812,471.299987792969,0.273355960845947,9
space,upright,1920,0,960,540,left,inter,short,0.52,0.8,6,6,178.081280946732,179.081292867661,179.081292867661,179.597956895828,179.597956895828,179.61462187767,180.414196968079,180.735641956329,180.835702896118,180.947542905807,181.247545957565,183.39380426123,17.5567890866028,1110.5,435.200012207031,0.321444988250732,9
space,upright,1920,0,960,540,left,inter,inter,0.524,0.8,8,8,182.247987031937,183.247984886169,183.247984886169,183.764235019684,183.764235019684,183.780900001526,184.580913066864,184.843648910522,184.94370007515,185.047585964203,185.347590923309,309.646631408729,2.29879111851582,1231,390.200012207031,0.262735843658447,9
space,upright,1920,0,960,540,left,long,inter,0.76,1.6,8,8,186.347604036331,187.348023891449,187.348023891449,188.114285945892,188.114285945892,188.130950927734,189.730969905853,189.995368003845,190.095418930054,190.197641849518,190.49764585495,332.553772200872,52.6431571226479,1272,424.899993896484,0.264398097991943,9
space,upright,1920,0,960,540,left,long,inter,0.61,1.6,8,8,191.49765586853,192.498091936111,192.498091936111,193.114336967468,193.114336967468,193.131002902985,194.731016874313,195.034302949905,195.134355068207,195.247695922852,195.547698020935,330.580718435555,29.4048022923578,1261.40002441406,404.200012207031,0.303286075592041,9
space,upright,1920,0,960,540,left,inter,inter,0.651,0.8,8,8,196.547703027725,197.548152923584,197.548152923584,198.19772195816,198.19772195816,198.214387893677,199.014401912689,199.409144878387,199.509196996689,199.614404916763,199.914412021637,335.963402695055,3.67150663046225,1251,372.100006103516,0.394742965698242,9
space,upright,1920,0,960,540,left,long,short,0.789,1.6,6,6,200.914855003357,201.914854049683,201.914854049683,202.697773933411,202.697773933411,202.714442014694,204.314455986023,204.786983966827,204.887036085129,204.997801065445,205.297918081284,267.152179162093,1.34550537478584,1193.5,410.200012207031,0.472527980804443,9
space,upright,1920,0,960,540,left,inter,long,0.844,0.8,12,12,206.29825091362,207.298249959946,207.298249959946,208.147840023041,208.147840023041,208.164615869522,208.964504957199,209.478718042374,209.578770875931,209.681181907654,209.981180906296,575.381828545713,56.5870710060234,1486.80004882812,308.600006103516,0.514213085174561,9
