blockType,targetLineLoc,lineSpecs_1,lineSpecs_2,lineSpecs_3,lineSpecs_4,flashLoc,timeIntervalType,distIntervalType,delay,timeInterval,distInterval,targetInterval,fixOn,fixOff,lineOn,lineOff,setOn,setOff,tarOn,saccadeOn,saccadeInRect,feedBackOn,feedBackOff,RT,blockNum
time,upleft,0,0,960,540,right,long,inter,0.73,1.6,8,8,159.372916936874,160.37292098999,160.37292098999,161.105833053589,161.105833053589,161.12249994278,162.72251200676,164.421976089478,164.522037029266,164.639199972153,164.939653873444,1.6994640827179,2
time,upleft,0,0,960,540,right,short,short,0.896,0.4,6,6,165.939636945724,166.939224004745,166.939224004745,167.839226961136,167.839226961136,167.855895042419,168.255898952484,168.573653936386,168.673709869385,168.789239883423,169.089243888855,0.317754983901978,2
time,upleft,0,0,960,540,right,long,inter,0.684,1.6,8,8,170.08967590332,171.089705944061,171.089705944061,171.773042917252,171.773042917252,171.789685964584,173.389287948608,175.116525888443,175.216583967209,175.323096036911,175.623089075089,1.72723793983459,2
time,upleft,0,0,960,540,right,short,inter,0.572,0.4,8,8,176.623071908951,177.623082876205,177.623082876205,178.189339876175,178.189339876175,178.20600104332,178.606005907059,179.253356933594,179.353410959244,179.45601606369,179.756016969681,0.647351026535034,2
time,upleft,0,0,960,540,right,inter,short,0.81,0.8,6,6,180.756459951401,181.756459951401,181.756459951401,182.572710990906,182.572710990906,182.589380025864,183.389391899109,184.701215982437,184.801275014877,184.906509876251,185.20651102066,1.31182408332825,2
time,upleft,0,0,960,540,right,long,long,0.565,1.6,12,12,186.206516027451,187.206512928009,187.206512928009,187.773195981979,187.773195981979,187.789850950241,189.389450073242,190.985033035278,191.085083961487,191.189913988113,191.489922046661,1.59558296203613,2
time,upleft,0,0,960,540,right,short,inter,0.606,0.4,8,8,192.48990893364,193.489930868149,193.489930868149,194.089498996735,194.089498996735,194.106164932251,194.506167888641,195.081801891327,195.181874990463,195.289510011673,195.589510917664,0.575634002685547,2
time,upleft,0,0,960,540,right,short,inter,0.815,0.4,8,8,196.589953899384,197.58996796608,197.58996796608,198.406209945679,198.406209945679,198.422870874405,198.822880029678,199.423691987991,199.523746967316,199.639550924301,199.939554929733,0.600811958312988,2
time,upleft,0,0,960,540,right,inter,long,0.615,0.8,12,12,200.940005064011,201.93957901001,201.93957901001,202.556246995926,202.556246995926,202.572916984558,203.37292098999,204.407433986664,204.507493019104,204.622936964035,204.923382043839,1.03451299667358,2
time,upleft,0,0,960,540,right,inter,short,0.861,0.8,6,6,205.923390865326,206.922964096069,206.922964096069,207.78963303566,207.78963303566,207.806302070618,208.606313943863,209.465404033661,209.565460920334,209.672988891602,209.973430871964,0.859090089797974,2
time,upleft,0,0,960,540,right,short,long,0.893,0.4,12,12,210.973459005356,211.973128080368,211.973128080368,212.873022079468,212.873022079468,212.889683961868,213.289690971375,213.886180877686,213.986236095428,214.089701890945,214.38970208168,0.596489906311035,2
time,upleft,0,0,960,540,right,short,inter,0.862,0.4,8,8,215.390148878098,216.390151023865,216.390151023865,217.256399869919,217.256399869919,217.273066997528,217.67307305336,218.040057897568,218.140110969543,218.256409883499,218.556413888931,0.366984844207764,2
time,upleft,0,0,960,540,right,long,short,0.8,1.6,6,6,219.556426048279,220.556869983673,220.556869983673,221.356441020966,221.356441020966,221.373110055923,222.973242044449,224.731836080551,224.83189201355,224.940243005753,225.240253925323,1.75859403610229,2
time,upleft,0,0,960,540,right,inter,inter,0.946,0.8,8,8,226.240257024765,227.240256071091,227.240256071091,228.189846038818,228.189846038818,228.206510066986,229.006520986557,230.02274107933,230.122797966003,230.239867925644,230.539869070053,1.01622009277344,2
time,upleft,0,0,960,540,right,long,short,0.552,1.6,6,6,231.540292978287,232.540319919586,232.540319919586,233.08988904953,233.08988904953,233.106558084488,234.706578016281,236.387610912323,236.48766708374,236.589927911758,236.890383005142,1.68103289604187,2
time,upleft,0,0,960,540,right,short,long,0.795,0.4,12,12,248.707158088684,249.707154035568,249.707154035568,250.506732940674,250.506732940674,250.523402929306,250.923456907272,251.837907075882,251.937962055206,252.04012298584,252.340138912201,0.914450168609619,2
time,upleft,0,0,960,540,right,long,long,0.924,1.6,12,12,253.340532064438,254.340552091599,254.340552091599,255.256783008575,255.256783008575,255.273448944092,256.873471021652,258.396878957748,258.496937036514,258.606817007065,258.907274007797,1.52340793609619,2
time,upleft,0,0,960,540,right,long,inter,0.85,1.6,8,8,259.907249927521,260.906845092773,260.906845092773,261.756848096848,261.756848096848,261.773515939713,263.373534917831,265.149477958679,265.249536037445,265.357343912125,265.657341957092,1.77594304084778,2
time,upleft,0,0,960,540,right,inter,short,0.736,0.8,6,6,266.657345056534,267.657335996628,267.657335996628,268.390254020691,268.390254020691,268.406914949417,269.206928014755,270.193513870239,270.293569087982,270.406939983368,270.706943035126,0.986585855484009,2
time,upleft,0,0,960,540,right,long,short,0.905,1.6,6,6,271.707367897034,272.707383871078,272.707383871078,273.606970071793,273.606970071793,273.623640060425,275.223659038544,276.948473930359,277.048528909683,277.157451868057,277.457442998886,1.72481489181519,2
time,upleft,0,0,960,540,right,inter,long,0.667,0.8,12,12,284.574172973633,285.574177980423,285.574177980423,286.240434885025,286.240434885025,286.257097959518,287.057106971741,288.235063076019,288.335116863251,288.440454959869,288.740458011627,1.17795610427856,2
time,upleft,0,0,960,540,right,short,short,0.755,0.4,6,6,289.740895032883,290.740902900696,290.740902900696,291.490493059158,291.490493059158,291.507154941559,291.907155036926,292.547756910324,292.647814035416,292.757169961929,293.057168006897,0.640601873397827,2
time,downleft,0,1080,960,540,right,inter,long,0.846,0.8,12,12,16.5570521354675,17.5570509433746,17.5570509433746,18.4066219329834,18.4066219329834,18.4232850074768,19.2232940196991,19.930685043335,20.0307431221008,20.1399760246277,20.4399769306183,0.707391023635864,3
time,downleft,0,1080,960,540,right,inter,short,0.977,0.8,6,6,21.4404129981995,22.4399969577789,22.4399969577789,23.4233419895172,23.4233419895172,23.4400029182434,24.2401280403137,25.6554129123688,25.7554681301117,25.8733620643616,26.1733689308167,1.41528487205505,3
time,downleft,0,1080,960,540,right,long,short,0.927,1.6,6,6,27.1738069057465,28.1738250255585,28.1738250255585,29.1067349910736,29.1067349910736,29.1233990192413,30.7234160900116,32.5122520923615,32.6123161315918,32.723876953125,33.0238690376282,1.78883600234985,3
time,downleft,0,1080,960,540,right,long,inter,0.767,1.6,8,8,34.0238649845123,35.023885011673,35.023885011673,35.7901298999786,35.7901298999786,35.8068001270294,37.4068620204926,39.1329700946808,39.2330300807953,39.3406059741974,39.6406180858612,1.72610807418823,3
time,downleft,0,1080,960,540,right,long,short,0.833,1.6,6,6,40.6406059265137,41.6406290531158,41.6406290531158,42.4735779762268,42.4735779762268,42.4902470111847,44.0902149677277,46.0347471237183,46.1348021030426,46.2406771183014,46.5406880378723,1.9445321559906,3
time,downleft,0,1080,960,540,right,short,short,0.99,0.4,6,6,47.54065990448,48.5406899452209,48.5406899452209,49.5236530303955,49.5236530303955,49.5403170585632,49.9403219223022,50.2847170829773,50.384773015976,50.4903190135956,50.7903289794922,0.344395160675049,3
