blockType,targetLineLoc,lineSpecs_1,lineSpecs_2,lineSpecs_3,lineSpecs_4,flashLoc,timeIntervalType,distIntervalType,delay,timeInterval,distInterval,targetInterval,fixOn,fixOff,lineOn,lineOff,setOn,setOff,tarOn,saccadeOn,saccadeInRect,feedBackOn,feedBackOff,prodDist_1,prodDist_2,prodDist_3,prodDist_4,RT,blockNum
space,downright,1920,1080,960,540,left,short,short,0.786,0.4,6,6,67.7170209884644,68.7174680233002,68.7174680233002,69.5003790855408,69.5003790855408,69.5170440673828,69.9170470237732,70.4088568687439,70.508917093277,70.6170539855957,70.9170610904694,238.112803190962,5.26756204387813,1164.90002441406,661.299987792969,0.491809844970703,10
space,downright,1920,1080,960,540,left,long,long,0.87,1.6,12,12,71.9175078868866,72.9171259403229,72.9171259403229,73.7837538719177,73.7837538719177,73.8004229068756,75.4004340171814,75.7056510448456,75.8057100772858,75.9171118736267,76.2171099185944,421.857651825021,19.6159089016779,1336.90002441406,729.5,0.305217027664185,10
space,downright,1920,1080,960,540,left,short,inter,0.904,0.4,8,8,77.217542886734,78.2175688743591,78.2175688743591,79.1171450614929,79.1171450614929,79.1338069438934,79.5338139533997,80.2565290927887,80.356586933136,80.4671549797058,80.7671599388123,372.669393996452,0.223386448624894,1284.69995117188,722.900024414062,0.722715139389038,10
space,downright,1920,1080,960,540,left,short,short,0.813,0.4,6,6,81.7675919532776,82.7676119804382,82.7676119804382,83.5838499069214,83.5838499069214,83.6005198955536,84.0005218982697,84.3984429836273,84.4984998703003,84.6005330085754,84.9005348682404,311.26960152573,31.7743517367598,1214.30004882812,719.5,0.397921085357666,10
space,downright,1920,1080,960,540,left,inter,short,0.954,0.8,6,6,85.9009718894958,86.9005539417267,86.9005539417267,87.850564956665,87.850564956665,87.8672280311584,88.6672880649567,89.1402778625488,89.2403419017792,89.3506200313568,89.6506280899048,288.083322500846,7.93677542550934,1207.09997558594,688.099975585938,0.472989797592163,10
space,downright,1920,1080,960,540,left,long,long,0.519,1.6,12,12,90.6510200500488,91.6510350704193,91.6510350704193,92.1672759056091,92.1672759056091,92.183944940567,93.783961057663,94.3200409412384,94.4200968742371,94.5339648723602,94.8339700698853,480.35807919006,0.343172228392973,1378.5,775.799987792969,0.536079883575439,10
space,downright,1920,1080,960,540,left,long,inter,0.568,1.6,8,8,95.8339760303497,96.8344209194183,96.8344209194183,97.4006640911102,97.4006640911102,97.4173319339752,99.0173919200897,99.5609030723572,99.6609599590302,99.7673559188843,100.067355871201,364.613995635097,17.0502097441863,1285.80004882812,703.700012207031,0.543511152267456,10
space,downright,1920,1080,960,540,left,short,inter,0.822,0.4,8,8,101.067796945572,102.067374944687,102.067374944687,102.884095907211,102.884095907211,102.900764942169,103.300770998001,104.097857952118,104.197913885117,104.300771951675,104.600775003433,334.952282796354,4.70650923039129,1249.59997558594,708.299987792969,0.797086954116821,10
space,downright,1920,1080,960,540,left,short,long,0.564,0.4,12,12,105.601185083389,106.601191043854,106.601191043854,107.167476892471,107.167476892471,107.184141874313,107.584097862244,108.060596942902,108.1606528759,108.267442941666,108.567440986633,449.50356263579,21.6641233831892,1340.69995117188,779,0.476499080657959,10
space,downright,1920,1080,960,540,left,inter,short,0.99,0.8,6,6,109.567889928818,110.567884922028,110.567884922028,111.550927877426,111.550927877426,111.567471981049,112.36748290062,112.834402084351,112.934463024139,113.050945043564,113.350873947144,271.497269226168,16.6906928146348,1188,687.400024414062,0.466919183731079,10
