blockType,targetLineLoc,lineSpecs_1,lineSpecs_2,lineSpecs_3,lineSpecs_4,flashLoc,timeIntervalType,distIntervalType,delay,timeInterval,distInterval,targetInterval,fixOn,fixOff,lineOn,lineOff,setOn,setOff,tarOn,saccadeOn,saccadeInRect,feedBackOn,feedBackOff,prodDist_1,prodDist_2,prodDist_3,prodDist_4,RT,blockNum
space,upright,1920,0,960,540,left,inter,inter,0.51,0.8,8,8,26.510440826416,27.510458946228,27.510458946228,28.0271389484406,28.0271389484406,28.0437948703766,28.8433768749237,29.2197058200836,29.3197610378265,29.426717042923,29.7268378734589,346.072648102815,6.58042456350235,1264.80004882812,376.100006103516,0.376328945159912,2
space,upright,1920,0,960,540,left,long,long,0.79,1.6,12,12,30.7271628379822,31.7271800041199,31.7271800041199,32.5100779533386,32.5100779533386,32.5267479419708,34.1267609596252,34.3743438720703,34.4744000434875,34.5767669677734,34.8767700195312,422.99751667854,30.3417167365547,1342.59997558594,359.600006103516,0.247582912445068,2
space,upright,1920,0,960,540,left,short,inter,0.817,0.4,8,8,35.8767800331116,36.8772339820862,36.8772339820862,37.693461894989,37.693461894989,37.7102379798889,38.110132932663,38.5372538566589,38.6373088359833,38.7434759140015,39.0434739589691,291.789579305548,30.8102005570277,1228,424.600006103516,0.427120923995972,2
space,upright,1920,0,960,540,left,short,short,0.9,0.4,6,6,40.0434868335724,41.0439348220825,41.0439348220825,41.9434988498688,41.9434988498688,41.960165977478,42.360170841217,42.8161790370941,42.9162318706512,43.0268468856812,43.3268489837646,221.684956539805,24.1372070005115,1163.90002441406,453,0.456008195877075,2
space,upright,1920,0,960,540,left,short,short,0.903,0.4,6,6,44.3273060321808,45.3273029327393,45.3273029327393,46.226991891861,46.226991891861,46.2435460090637,46.6435499191284,47.0722789764404,47.1723339557648,47.2768878936768,47.5768899917603,207.697124997975,7.97495074257654,1144.80004882812,445.200012207031,0.428729057312012,2
space,upright,1920,0,960,540,left,long,short,0.993,1.6,6,6,48.5773320198059,49.5773520469666,49.5773520469666,50.5769228935242,50.5769228935242,50.5935888290405,52.1936068534851,52.4239618778229,52.5240168571472,52.6269469261169,52.9269468784332,235.028748942742,8.54688894084634,1168.90002441406,432.299987792969,0.230355024337769,2
space,upright,1920,0,960,540,left,long,short,0.903,1.6,6,6,53.9269528388977,54.9274089336395,54.9274089336395,55.8269748687744,55.8269748687744,55.8436388969421,57.4436509609222,57.6856389045715,57.7856938838959,57.8936610221863,58.1936650276184,231.391727066853,10.023125326526,1166.40002441406,435.399993896484,0.241987943649292,2
space,upright,1920,0,960,540,left,inter,short,0.83,0.8,6,6,59.194109916687,60.1936848163605,60.1936848163605,61.0270240306854,61.0270240306854,61.0436890125275,61.8436968326569,62.0995569229126,62.1996109485626,62.3103728294373,62.6103730201721,135.185587603508,1.06221938668327,1077.30004882812,472.799987792969,0.255860090255737,2
space,upright,1920,0,960,540,left,short,long,0.712,0.4,12,12,63.6108210086823,64.6108319759369,64.6108319759369,65.3270678520203,65.3270678520203,65.3437278270721,65.7437379360199,66.224406003952,66.3244609832764,66.4270749092102,66.7271928787231,410.168029210322,24.8072134057326,1329,360.899993896484,0.480668067932129,2
space,upright,1920,0,960,540,left,short,long,0.553,0.4,12,12,67.7275378704071,68.7275419235229,68.7275419235229,69.2771060466766,69.2771060466766,69.2937729358673,69.6937739849091,70.2083978652954,70.3084509372711,70.4104509353638,70.7104518413544,500.278706687819,40.1306300760156,1414.30004882812,330.5,0.514623880386353,2
space,upright,1920,0,960,540,left,long,short,0.892,1.6,6,6,71.7109019756317,72.7109169960022,72.7109169960022,73.6104829311371,73.6104829311371,73.6271419525146,75.2271728515625,75.4690098762512,75.5690639019012,75.6771700382233,75.9771690368652,193.196314199611,9.41304505915713,1132.80004882812,453.600006103516,0.241837024688721,2
space,upright,1920,0,960,540,left,inter,inter,0.772,0.8,8,8,76.9771778583527,77.9776339530945,77.9776339530945,78.743861913681,78.743861913681,78.7605268955231,79.560534954071,79.8140988349915,79.9141600131989,80.0272078514099,80.3272140026093,326.251186599854,30.3526287197122,1258,407.200012207031,0.25356388092041,2
space,upright,1920,0,960,540,left,inter,short,0.994,0.8,6,6,81.3276488780975,82.3276529312134,82.3276529312134,83.327241897583,83.327241897583,83.3439149856567,84.1439139842987,84.3708159923553,84.4708709716797,84.5773048400879,84.8772549629211,203.814797954508,17.829143142767,1145.69995117188,456,0.226902008056641,2
space,upright,1920,0,960,540,left,inter,inter,0.81,0.8,8,8,85.8772699832916,86.8777279853821,86.8777279853821,87.6939518451691,87.6939518451691,87.7106199264526,88.5106270313263,88.7918200492859,88.8918769359589,88.9939649105072,89.2939658164978,291.74916552741,24.0336661779974,1225.19995117188,418.399993896484,0.281193017959595,2
