blockType,targetLineLoc,lineSpecs_1,lineSpecs_2,lineSpecs_3,lineSpecs_4,flashLoc,timeIntervalType,distIntervalType,delay,timeInterval,distInterval,targetInterval,fixOn,fixOff,lineOn,lineOff,setOn,setOff,tarOn,saccadeOn,saccadeInRect,feedBackOn,feedBackOff,prodDist_1,prodDist_2,prodDist_3,prodDist_4,RT,blockNum
space,downleft,0,1080,960,540,right,inter,inter,0.6,0.8,8,8,89.366073846817,90.3660869598389,90.3660869598389,90.9662089347839,90.9662089347839,90.9827599525452,91.7827689647675,92.4491260051727,92.5491700172424,92.6661169528961,92.9662368297577,325.563785040479,34.4000136048686,694.700012207031,728.700012207031,0.666357040405273,2
space,downleft,0,1080,960,540,right,long,inter,0.715,1.6,8,8,94.0327968597412,95.0328090190887,95.0328090190887,95.749480009079,95.749480009079,95.7661459445953,97.3661680221558,98.3726878166199,98.4727330207825,98.5828478336334,98.8832998275757,301.149192077071,16.8540766550806,706.200012207031,702.099975585938,1.00651979446411,2
space,downleft,0,1080,960,540,right,long,long,0.695,1.6,12,12,99.9663128852844,100.966213941574,100.966213941574,101.666218996048,101.666218996048,101.682885885239,103.282902002335,104.226758003235,104.326802015305,104.43291592598,104.73292183876,501.971312121878,8.65035994262724,526.799987792969,793.599975585938,0.943856000900269,2
space,downleft,0,1080,960,540,right,long,short,0.69,1.6,6,6,105.800042867661,106.799605846405,106.799605846405,107.482949972153,107.482949972153,107.499615907669,109.099633932114,109.790446996689,109.890491008759,109.999646902084,110.299649000168,221.394365495698,5.28935276222497,764.5,643.900024414062,0.690813064575195,2
space,downleft,0,1080,960,540,right,long,inter,0.761,1.6,8,8,111.382995843887,112.383009910583,112.383009910583,113.14968585968,113.14968585968,113.166352033615,114.766367912292,115.348237037659,115.44828081131,115.549710035324,115.849711894989,320.213830858608,30.7938259326978,697.299987792969,723.099975585938,0.581869125366211,2
space,downleft,0,1080,960,540,right,short,long,0.923,0.4,12,12,116.916391849518,117.916400909424,117.916400909424,118.833082914352,118.833082914352,118.849748849869,119.249752998352,120.359241008759,120.459285020828,120.566435813904,120.866437911987,455.631296826131,29.3557415905077,578.099975585938,788.5,1.10948801040649,2
space,downleft,0,1080,960,540,right,inter,inter,0.562,0.8,8,8,121.949779987335,122.949796915054,122.949796915054,123.516470909119,123.516470909119,123.533248901367,124.333145856857,125.21297287941,125.313019037247,125.41649389267,125.716492891312,348.372959637151,4.67927249485615,654.099975585938,706.700012207031,0.87982702255249,2
space,downleft,0,1080,960,540,right,long,short,0.899,1.6,6,6,126.783587932587,127.783183813095,127.783183813095,128.683193922043,128.683193922043,128.699860811234,130.299877882004,130.832744836807,130.932788848877,131.049892902374,131.349890947342,152.180227046445,19.6376530728693,838.099975585938,631.099975585938,0.532866954803467,2
space,downleft,0,1080,960,540,right,short,long,0.58,0.4,12,12,132.433238983154,133.43324804306,133.43324804306,134.016588926315,134.016588926315,134.033373832703,134.433257818222,135.143635034561,135.243677854538,135.349937915802,135.649940013885,508.313363985111,22.0617724074492,528.200012207031,808.200012207031,0.710377216339111,2
space,downleft,0,1080,960,540,right,long,short,0.758,1.6,6,6,136.717044830322,137.716630935669,137.716630935669,138.466758012772,138.466758012772,138.483309030533,140.083325862885,140.869573831558,140.969627857208,141.083340883255,141.383344888687,192.455230462626,27.5581502931565,807.5,657.400024414062,0.786247968673706,2
space,downleft,0,1080,960,540,right,short,inter,0.71,0.4,8,8,142.466809988022,143.466817855835,143.466817855835,144.183372020721,144.183372020721,144.200037956238,144.600047826767,145.466331005096,145.566375017166,145.683391809464,145.983850002289,295.577857887296,11.4721083526863,708.200012207031,694.799987792969,0.866283178329468,2
space,downleft,0,1080,960,540,right,short,long,0.725,0.4,12,12,147.050076961517,148.050086975098,148.050086975098,148.78342795372,148.78342795372,148.800093889236,149.200098991394,149.91917181015,150.01921582222,150.133443832397,150.433562040329,566.408200858709,4.79366545418502,464,813.5,0.719072818756104,2
space,downleft,0,1080,960,540,right,short,inter,0.654,0.4,8,8,151.517210006714,152.516798973083,152.516798973083,153.166812896729,153.166812896729,153.183478832245,153.583484888077,154.218859910965,154.318903923035,154.433492898941,154.733496904373,299.955579548288,21.7185636062913,709.900024414062,705.599975585938,0.635375022888184,2
space,downleft,0,1080,960,540,right,long,long,0.843,1.6,12,12,155.800609827042,156.800184011459,156.800184011459,157.650195837021,157.650195837021,157.666863918304,159.266877889633,160.195025920868,160.295068979263,160.400224924088,160.700234889984,392.933690070577,24.1208423505721,630,753.299987792969,0.928148031234741,2
space,downleft,0,1080,960,540,right,short,short,0.696,0.4,6,6,161.784003019333,162.783588886261,162.783588886261,163.483598947525,163.483598947525,163.500264883041,163.900265932083,164.385629892349,164.485683917999,164.600279808044,164.900278806686,192.180208753971,7.17414683052536,789.099975585938,627.900024414062,0.485363960266113,2
space,downleft,0,1080,960,540,right,short,long,0.535,0.4,12,12,165.966961860657,166.966972827911,166.966972827911,167.500310897827,167.500310897827,167.516978025436,167.91698384285,168.813494920731,168.9135389328,169.016997814178,169.31699681282,539.732259532429,8.2854102950747,493.700012207031,811.799987792969,0.896511077880859,2
